"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"553","2026-07-19T02:31:28.4332830+00:00","0.6202","228.754","227.773","44","600","28","2126.43","935.473","18","1823.34","694.922","9","74.328","12.77"
"554","2026-07-19T02:31:29.4303962+00:00","0.1567","228.555","227.445","44","600","28","2126.273","935.188","18","1823.34","694.922","9","74.328","12.77"
"555","2026-07-19T02:31:30.4304072+00:00","0.625","228.664","227.586","44","600","28","2126.484","935.449","18","1823.34","694.922","9","74.328","12.77"
"556","2026-07-19T02:31:31.4263774+00:00","0.4706","228.98","227.895","45","602","28","2126.648","935.586","18","1823.34","694.922","9","74.328","12.77"
"557","2026-07-19T02:31:32.4320120+00:00","0.6215","229.227","228.191","46","604","28","2126.895","935.883","18","1823.34","694.922","9","74.328","12.77"
"558","2026-07-19T02:31:33.4292486+00:00","0.3917","229.062","227.973","45","602","28","2126.734","935.668","18","1823.34","694.922","9","74.328","12.77"
"559","2026-07-19T02:31:34.4395991+00:00","0.6959","229.012","228.027","45","602","28","2126.688","935.727","18","1823.34","694.922","9","74.328","12.77"
"560","2026-07-19T02:31:35.4305559+00:00","0.3942","228.543","227.516","47","608","30","2128.129","937.426","18","1823.34","694.922","10","74.328","12.77"
"561","2026-07-19T02:31:36.4396567+00:00","0.7742","228.379","227.465","44","600","28","2126.047","935.156","18","1823.34","694.922","9","74.328","12.77"
"562","2026-07-19T02:31:37.4333882+00:00","0.0786","228.605","227.496","44","600","28","2126.277","935.191","18","1823.34","694.922","9","74.328","12.77"
"563","2026-07-19T02:31:38.4396974+00:00","0.4658","228.617","227.527","44","600","28","2126.301","935.234","18","1823.34","694.922","9","74.328","12.77"
"564","2026-07-19T02:31:39.4265477+00:00","0.1583","228.309","227.223","45","602","28","2126.039","934.977","18","1823.34","694.922","9","74.328","12.77"
"565","2026-07-19T02:31:40.4217328+00:00","0.471","227.152","226.02","45","602","28","2126.508","935.453","18","1823.34","694.922","9","74.328","12.77"
"566","2026-07-19T02:31:41.4260227+00:00","0.3112","227.109","225.973","46","604","28","2126.062","935.008","18","1823.34","694.922","9","74.328","12.77"
"567","2026-07-19T02:31:42.4331434+00:00","0.543","229.105","228.062","45","602","28","2124.938","933.84","18","1823.34","694.922","9","74.328","12.77"
"568","2026-07-19T02:31:43.4268299+00:00","0.629","229.277","228.207","45","602","28","2124.879","933.738","18","1823.34","694.922","9","74.328","12.77"
"569","2026-07-19T02:31:44.4343409+00:00","0.4653","229.059","228.012","44","600","28","2124.891","933.777","18","1823.34","694.922","9","74.328","12.77"
"570","2026-07-19T02:31:45.4396884+00:00","0.3885","228.965","227.891","44","600","28","2124.711","933.543","18","1823.34","694.922","9","74.328","12.77"
"571","2026-07-19T02:31:46.4347164+00:00","0","228.863","227.758","44","600","28","2126.535","935.508","18","1823.34","694.922","9","74.328","12.77"
"572","2026-07-19T02:31:47.4257238+00:00","0.5518","229.074","227.973","44","600","28","2126.758","935.68","18","1823.34","694.922","9","74.328","12.77"
"573","2026-07-19T02:31:48.4297466+00:00","0.0778","228.93","227.84","45","602","28","2126.66","935.594","18","1823.34","694.922","9","74.328","12.77"
"574","2026-07-19T02:31:49.4273698+00:00","0.7831","229.117","228.172","46","604","28","2127.535","936.613","18","1823.34","694.922","9","74.328","12.77"
"575","2026-07-19T02:31:50.4359649+00:00","0.3873","229.121","228.031","45","602","28","2126.789","935.723","18","1823.34","694.922","9","74.328","12.77"
"576","2026-07-19T02:31:51.4260316+00:00","0.6313","229.273","228.199","45","602","28","2126.992","935.969","18","1823.34","694.922","9","74.328","12.77"
"577","2026-07-19T02:31:52.4352902+00:00","0.3096","228.965","227.875","45","602","28","2126.633","935.566","18","1823.34","694.922","9","74.328","12.77"
"578","2026-07-19T02:31:53.4403827+00:00","0.6218","229.27","228.168","44","600","28","2126.961","935.875","18","1823.34","694.922","9","74.328","12.77"
"579","2026-07-19T02:31:54.4259041+00:00","0","228.805","227.695","44","600","28","2126.473","935.387","18","1823.34","694.922","9","74.328","12.77"
"580","2026-07-19T02:31:55.4373326+00:00","0.3862","229.117","228.027","44","600","28","2126.785","935.719","18","1823.34","694.922","9","74.328","12.77"
"581","2026-07-19T02:31:56.4374324+00:00","0.0781","228.781","227.672","44","600","28","2126.449","935.363","18","1823.34","694.922","9","74.328","12.77"
"582","2026-07-19T02:31:57.4323767+00:00","0.7852","229.082","228.008","45","602","28","2126.824","935.801","18","1823.34","694.922","9","74.328","12.77"
"583","2026-07-19T02:31:58.4286310+00:00","0.6273","229.02","227.988","47","606","28","2126.73","935.723","18","1823.34","694.922","9","74.328","12.77"
"584","2026-07-19T02:31:59.4362200+00:00","0.1551","228.551","227.461","45","602","28","2126.273","935.258","18","1823.34","694.922","9","74.328","12.77"
"585","2026-07-19T02:32:00.4258119+00:00","1.3421","228.648","227.621","47","604","28","2126.328","935.324","18","1823.34","694.922","9","74.328","12.77"
"586","2026-07-19T02:32:01.4384881+00:00","0.1543","228.328","227.434","45","602","28","2125.996","935.125","18","1823.34","694.922","9","74.328","12.77"
"587","2026-07-19T02:32:02.4326583+00:00","0.3929","228.637","227.512","45","600","28","2126.305","935.203","18","1823.34","694.922","9","74.328","12.77"
"588","2026-07-19T02:32:03.4278100+00:00","0.2355","228.645","227.523","45","600","28","2126.781","936.02","18","1823.496","695.25","9","74.609","13.215"
"589","2026-07-19T02:32:04.4316598+00:00","0.6226","228.617","227.488","45","600","28","2127.402","936.938","18","1823.691","695.66","9","74.75","13.438"
"590","2026-07-19T02:32:05.4400835+00:00","0.1549","227.188","225.98","45","600","28","2126.969","936.578","18","1823.691","695.66","9","74.75","13.438"
"591","2026-07-19T02:32:06.4395342+00:00","0.7035","227.539","226.43","48","606","28","2126.055","935.602","18","1823.691","695.66","9","74.75","13.438"
"592","2026-07-19T02:32:07.4304788+00:00","0.1577","227.219","226.035","46","602","28","2126.043","935.902","18","1824.043","696.398","9","74.75","13.438"
"593","2026-07-19T02:32:08.4327238+00:00","0.5457","227.445","226.281","46","602","28","2126.305","936.184","18","1824.043","696.398","9","74.75","13.438"
"594","2026-07-19T02:32:09.4286901+00:00","0.4706","229.34","228.242","46","602","28","2125.91","935.77","18","1824.043","696.398","9","74.75","13.438"
"595","2026-07-19T02:32:10.4383303+00:00","0.4643","229.203","228.34","46","602","28","2126.016","936.078","18","1824.043","696.398","9","74.75","13.438"
"596","2026-07-19T02:32:11.4272578+00:00","0.079","229.035","228.016","45","600","28","2127.852","937.852","18","1824.043","696.398","9","74.75","13.438"
"597","2026-07-19T02:32:12.4307732+00:00","0.4671","228.965","227.887","45","600","28","2127.758","937.723","18","1824.043","696.398","9","74.75","13.438"
"598","2026-07-19T02:32:13.4256360+00:00","0.2356","228.988","227.961","45","600","28","2127.781","937.797","18","1824.043","696.398","9","74.75","13.438"
"599","2026-07-19T02:32:14.4371233+00:00","0.1545","228.918","227.785","45","600","28","2127.711","937.621","18","1824.043","696.398","9","74.75","13.438"
"600","2026-07-19T02:32:15.4305496+00:00","1.1796","229.594","228.508","46","602","28","2128.395","938.352","18","1824.043","696.398","9","74.75","13.438"
"601","2026-07-19T02:32:16.4212945+00:00","0.4731","229.117","228","46","602","28","2127.91","937.836","18","1824.043","696.398","9","74.75","13.438"
"602","2026-07-19T02:32:17.4283614+00:00","0.7758","229.367","228.262","46","602","28","2128.254","938.18","18","1824.043","696.398","9","74.75","13.438"
"603","2026-07-19T02:32:18.4336859+00:00","0.1554","229.176","228.059","46","602","28","2127.969","937.895","18","1824.043","696.398","9","74.75","13.438"
"604","2026-07-19T02:32:19.4270629+00:00","0.7865","229.398","228.293","46","602","28","2128.191","938.129","18","1824.043","696.398","9","74.75","13.438"
"605","2026-07-19T02:32:20.4240800+00:00","0","228.871","227.734","45","600","28","2127.691","937.598","18","1824.043","696.398","9","74.75","13.438"
"606","2026-07-19T02:32:21.4293445+00:00","0.544","228.938","227.836","45","600","28","2127.77","937.711","18","1824.043","696.398","9","74.75","13.438"
"607","2026-07-19T02:32:22.4360549+00:00","0.1552","228.801","227.664","45","600","28","2127.602","937.508","18","1824.043","696.398","9","74.75","13.438"
"608","2026-07-19T02:32:23.4297711+00:00","0.5503","228.871","227.766","45","600","28","2127.75","937.707","18","1824.043","696.398","9","74.75","13.438"
"609","2026-07-19T02:32:24.4245720+00:00","0.3141","228.93","227.816","46","602","28","2127.738","937.668","18","1824.043","696.398","9","74.75","13.438"
"610","2026-07-19T02:32:25.4392634+00:00","0.385","229.031","227.957","46","602","28","2127.824","937.793","18","1824.043","696.398","9","74.75","13.438"
"611","2026-07-19T02:32:26.4315264+00:00","0.4724","228.836","227.723","46","602","28","2127.754","937.684","18","1824.043","696.398","9","74.75","13.438"
"612","2026-07-19T02:32:27.4262922+00:00","0.5498","228.523","227.406","46","602","28","2127.48","937.406","18","1824.043","696.398","9","74.75","13.438"
"613","2026-07-19T02:32:28.4207754+00:00","0.6285","228.945","227.828","46","602","28","2127.742","937.668","18","1824.043","696.398","9","74.75","13.438"
"614","2026-07-19T02:32:29.4274840+00:00","0.2328","228.824","227.688","45","600","28","2127.648","937.555","18","1824.043","696.398","9","74.75","13.438"
"615","2026-07-19T02:32:30.4247980+00:00","0.3917","228.805","227.691","45","600","28","2127.855","937.785","18","1824.043","696.398","9","74.75","13.438"
"616","2026-07-19T02:32:31.4286184+00:00","0.2335","228.496","227.355","45","600","28","2127.289","937.191","18","1824.043","696.398","9","74.75","13.438"
"617","2026-07-19T02:32:32.4343009+00:00","0.6215","228.559","227.613","46","602","28","2127.352","937.449","18","1824.043","696.398","9","74.75","13.438"
"618","2026-07-19T02:32:33.4242022+00:00","0.6314","227.48","226.359","49","608","28","2127.473","937.477","18","1824.043","696.398","9","74.75","13.438"
"619","2026-07-19T02:32:34.4278416+00:00","1.0898","227","225.883","46","602","28","2127.16","937.371","18","1824.043","696.398","9","74.75","13.438"
"620","2026-07-19T02:32:35.4249599+00:00","0.1567","227.074","225.875","46","602","28","2126.336","936.273","18","1824.043","696.398","9","74.75","13.438"
"621","2026-07-19T02:32:36.4358047+00:00","0.6956","230.961","230.395","46","602","28","2126.293","936.18","18","1824.043","696.398","9","74.75","13.438"
"622","2026-07-19T02:32:37.4267779+00:00","0.3153","229.387","228.262","46","602","28","2125.895","935.711","18","1824.043","696.398","9","74.75","13.438"
"623","2026-07-19T02:32:38.4295637+00:00","0.0779","228.859","227.738","45","600","28","2127.711","937.695","18","1824.043","696.398","9","74.75","13.438"
"624","2026-07-19T02:32:39.4253189+00:00","0.6277","229","227.977","45","600","28","2127.832","937.828","18","1824.043","696.398","9","74.75","13.438"
"625","2026-07-19T02:32:40.4345701+00:00","0.1548","228.879","227.734","45","600","28","2127.672","937.57","18","1824.043","696.398","9","74.75","13.438"
"626","2026-07-19T02:32:41.4306267+00:00","0.7843","229.047","227.945","46","602","28","2128.082","938.105","18","1824.043","696.398","9","74.75","13.438"
"627","2026-07-19T02:32:42.4395607+00:00","0.6195","229.219","228.152","48","604","28","2128.012","937.988","18","1824.043","696.398","9","74.75","13.438"
"628","2026-07-19T02:32:43.4199098+00:00","0.4781","229.41","228.34","47","604","28","2128.215","938.188","18","1824.043","696.398","9","74.75","13.438"
"629","2026-07-19T02:32:44.4227073+00:00","0.3895","229.195","228.121","48","606","28","2128.027","937.996","18","1824.043","696.398","9","74.75","13.438"
"630","2026-07-19T02:32:45.4373128+00:00","0.693","228.992","227.902","46","602","28","2127.828","937.781","18","1824.043","696.398","9","74.75","13.438"
"631","2026-07-19T02:32:46.4252721+00:00","0.3163","228.957","227.805","45","600","28","2127.859","937.75","18","1824.043","696.398","9","74.75","13.438"
"632","2026-07-19T02:32:47.4291103+00:00","0.5448","229.141","228.027","45","600","28","2127.934","937.863","18","1824.043","696.398","9","74.75","13.438"
"633","2026-07-19T02:32:48.4373931+00:00","0","228.84","227.691","45","600","28","2127.641","937.535","18","1824.043","696.398","9","74.75","13.438"
"634","2026-07-19T02:32:49.4315408+00:00","0.7073","229.09","227.953","45","600","28","2127.945","937.801","18","1824.094","696.398","9","74.75","13.438"
"635","2026-07-19T02:32:50.4331820+00:00","0.312","228.633","227.559","48","606","28","2127.91","937.812","18","1824.109","696.398","9","74.75","13.438"
"636","2026-07-19T02:32:51.4361269+00:00","0.6232","228.824","227.902","48","604","28","2128.125","938.164","18","1824.109","696.398","9","74.75","13.438"
"637","2026-07-19T02:32:52.4284181+00:00","0.6299","228.492","227.371","46","602","28","2127.352","937.207","18","1824.109","696.398","9","74.75","13.438"
"638","2026-07-19T02:32:53.4237574+00:00","0.7064","228.645","227.77","48","604","28","2127.539","937.641","18","1824.109","696.398","9","74.75","13.438"
"639","2026-07-19T02:32:54.4376555+00:00","0.2312","228.711","227.59","46","602","28","2127.57","937.426","18","1824.109","696.398","9","74.75","13.438"
"640","2026-07-19T02:32:55.4259321+00:00","0.6324","228.359","227.242","45","600","28","2127.602","937.449","18","1824.109","696.398","9","74.75","13.438"
"641","2026-07-19T02:32:56.4285295+00:00","0.0779","227.203","225.969","45","600","28","2127.652","937.48","18","1824.109","696.398","9","74.75","13.438"
"642","2026-07-19T02:32:57.4367321+00:00","0.4649","227.297","226.07","45","600","28","2128.164","937.832","18","1824.109","696.398","9","74.75","13.438"
"643","2026-07-19T02:32:58.4355598+00:00","0.4693","227.648","225.977","45","600","28","2126.539","935.844","18","1824.109","696.398","9","74.75","13.438"
"644","2026-07-19T02:32:59.4294473+00:00","0.5502","227.664","226.074","48","604","28","2126.617","936.004","18","1824.109","696.398","9","74.75","13.438"
"645","2026-07-19T02:33:00.4346987+00:00","0.4663","230.125","228.613","48","606","28","2126.668","936.055","18","1824.109","696.398","9","74.75","13.438"
"646","2026-07-19T02:33:01.4316784+00:00","0.5485","229.625","228.055","46","602","28","2126.43","935.762","18","1824.109","696.398","9","74.75","13.438"
"647","2026-07-19T02:33:02.4253323+00:00","0.7862","230.039","228.527","48","606","28","2128.898","938.363","18","1824.109","696.398","9","74.75","13.438"
"648","2026-07-19T02:33:03.4294733+00:00","0.2334","229.555","227.98","46","602","28","2128.414","937.816","18","1824.109","696.398","9","74.75","13.438"
"649","2026-07-19T02:33:04.4208428+00:00","0.394","229.582","228.012","45","600","28","2128.441","937.848","18","1824.109","696.398","9","74.75","13.438"
"650","2026-07-19T02:33:05.4335334+00:00","0.3086","229.281","227.691","45","600","28","2128.141","937.527","18","1824.109","696.398","9","74.75","13.438"
"651","2026-07-19T02:33:06.4253465+00:00","0.5514","230.84","229.711","45","600","28","2129.699","939.547","18","1824.109","696.398","9","74.75","13.438"
"652","2026-07-19T02:33:07.4356037+00:00","0.0773","229.246","227.656","45","600","28","2128.105","937.492","18","1824.109","696.398","9","74.75","13.438"
"653","2026-07-19T02:33:08.4285231+00:00","1.1015","229.867","228.453","48","604","28","2128.793","938.336","18","1824.109","696.398","9","74.75","13.438"
"654","2026-07-19T02:33:09.4271312+00:00","0.6259","229.527","228.004","48","606","28","2128.395","937.848","18","1824.109","696.398","9","74.75","13.438"
"655","2026-07-19T02:33:10.4327881+00:00","0.6992","229.656","228.195","46","602","28","2128.516","938.031","18","1824.109","696.398","9","74.75","13.438"
"656","2026-07-19T02:33:11.4392645+00:00","0.4657","229.484","227.961","48","604","28","2128.344","937.797","18","1824.109","696.398","9","74.75","13.438"
"657","2026-07-19T02:33:12.4332030+00:00","0.786","229.551","227.969","44","598","28","2128.418","937.812","18","1824.109","696.398","9","74.75","13.438"
"658","2026-07-19T02:33:13.4274507+00:00","0.1572","229.363","227.742","43","596","28","2127.965","936.973","18","1823.953","696.07","9","74.555","13.066"
