"Sample","TimestampUtc","AppCpuPercent","AppWorkingSetMiB","AppPrivateMiB","AppThreads","AppHandles","TreeProcessCount","TreeWorkingSetMiB","TreePrivateMiB","PowerShellCount","PowerShellWorkingSetMiB","PowerShellPrivateMiB","ConhostCount","ConhostWorkingSetMiB","ConhostPrivateMiB"
"1614","2026-07-19T02:04:12.7984868+00:00","0.54","281.43","280.395","45","598","28","2180.863","984.172","18","1824.961","690.859","9","74.402","12.848"
"1615","2026-07-19T02:04:13.7882165+00:00","0.6315","283.762","282.805","45","598","28","2181.012","984.324","18","1824.961","690.859","9","74.402","12.848"
"1616","2026-07-19T02:04:14.7948531+00:00","0.388","283.414","282.438","44","596","28","2182.793","986.16","18","1824.961","690.859","9","74.402","12.848"
"1617","2026-07-19T02:04:15.7886143+00:00","0.6289","283.508","282.566","45","598","28","2182.871","986.273","18","1824.961","690.859","9","74.402","12.848"
"1618","2026-07-19T02:04:16.7869186+00:00","0.2348","283.48","282.516","45","598","28","2182.844","986.223","18","1824.961","690.859","9","74.402","12.848"
"1619","2026-07-19T02:04:17.7980616+00:00","0.3863","283.477","282.535","45","598","28","2182.852","986.254","18","1824.961","690.859","9","74.402","12.848"
"1620","2026-07-19T02:04:18.7955873+00:00","0.7049","283.488","282.527","45","598","28","2182.859","986.242","18","1824.961","690.859","9","74.402","12.848"
"1621","2026-07-19T02:04:19.7888625+00:00","1.1798","283.594","282.652","45","598","28","2182.961","986.363","18","1824.961","690.859","9","74.402","12.848"
"1622","2026-07-19T02:04:20.7840540+00:00","0.314","283.492","282.535","45","598","28","2182.902","986.289","18","1824.961","690.859","9","74.402","12.848"
"1623","2026-07-19T02:04:21.7936725+00:00","0.7738","283.363","282.402","44","596","28","2182.801","986.168","18","1824.961","690.859","9","74.402","12.848"
"1624","2026-07-19T02:04:22.7995816+00:00","0.3883","283.453","282.496","45","598","28","2182.879","986.266","18","1824.961","690.859","9","74.402","12.848"
"1625","2026-07-19T02:04:23.7969339+00:00","0","283.121","282.141","44","596","28","2182.496","985.859","18","1824.961","690.859","9","74.402","12.848"
"1626","2026-07-19T02:04:24.7879258+00:00","0.6307","283.469","282.523","45","598","28","2182.832","986.23","18","1824.961","690.859","9","74.402","12.848"
"1627","2026-07-19T02:04:25.7831639+00:00","0.157","283.184","282.223","45","598","28","2182.652","986.035","18","1824.961","690.859","9","74.402","12.848"
